 TITLE="PROPELLER"
 VARIABLES= "X" "Y" "Z" 
 ZONE T="BLADE   1" F=POINT, I=  41 J=  22
  -0.1530009492454817E-01   0.3328177437269918E+00   0.7900365464485731E-01
   0.2904931684720516E-02   0.3274244199088021E+00   0.9900746049744902E-01
   0.2141228520122684E-01   0.3217629091129148E+00   0.1160941786049739E+00
   0.3949993616894774E-01   0.3163586228324218E+00   0.1301016900210867E+00
   0.5665110465275238E-01   0.3117223827038249E+00   0.1408487987461007E+00
   0.7173821476737907E-01   0.3080960305240757E+00   0.1486138081137728E+00
   0.8510101329898824E-01   0.3059995513324371E+00   0.1528839513196746E+00
   0.9817730113892333E-01   0.3061488426272622E+00   0.1525847769102714E+00
   0.1034727178976770E+00   0.3064623124098130E+00   0.1519542005316064E+00
   0.1056009487704888E+00   0.3299718389220913E+00   0.1640733028618588E+00
   0.1076482317317234E+00   0.3318083037445148E+00   0.1603268934390409E+00
   0.1111352046447486E+00   0.3363625550453128E+00   0.1505380176467551E+00
   0.1090647819221548E+00   0.3414113311041315E+00   0.1387074842513223E+00
   0.1041668815748377E+00   0.3472029966012213E+00   0.1234971349657881E+00
   0.9676392324448384E-01   0.3532246866747550E+00   0.1050418198487961E+00
   0.8664530293604111E-01   0.3588242145983229E+00   0.8394430422323192E-01
   0.7417998849425669E-01   0.3634911945982001E+00   0.6062684754462510E-01
   0.5969973318589163E-01   0.3667810348365080E+00   0.3568102686142986E-01
   0.4441622540237781E-01   0.3683957547043996E+00   0.9275295650364314E-02
   0.2836711590641065E-01   0.3680915026272232E+00  -0.1760990878053335E-01
   0.1181650867577150E-01   0.3658651973236344E+00  -0.4409218276479192E-01
  -0.4346769080722009E-02   0.3618628682168367E+00  -0.6969022743190061E-01
  -0.2061821152738714E-01   0.3565465041444948E+00  -0.9314533577139293E-01
  -0.3648078165428835E-01   0.3504547481927878E+00  -0.1139426727032302E+00
  -0.5155986283695344E-01   0.3442060771652552E+00  -0.1316192981144185E+00
  -0.6536126533057333E-01   0.3383903996461190E+00  -0.1459225843417175E+00
  -0.7728173799897894E-01   0.3334959336966176E+00  -0.1567862411101403E+00
  -0.8757671765475017E-01   0.3301225516251601E+00  -0.1637698510169661E+00
  -0.1001891315595069E+00   0.3297668045075978E+00  -0.1644850079444128E+00
  -0.1056009487704888E+00   0.3299718389220913E+00  -0.1640733028618588E+00
  -0.1090404992309709E+00   0.3321835601281454E+00  -0.1595479413035987E+00
  -0.1157398475791888E+00   0.3375205628017361E+00  -0.1479234020688582E+00
  -0.1161961885704882E+00   0.3430536154290282E+00  -0.1345945026169278E+00
  -0.1143830783978552E+00   0.3492776221286784E+00  -0.1175015143466755E+00
  -0.1106258320608194E+00   0.3555818970041286E+00  -0.9676248093435309E-01
  -0.1044741189208833E+00   0.3611840257135172E+00  -0.7312703168461807E-01
  -0.9566374362868402E-01   0.3654474908549984E+00  -0.4742989164452768E-01
  -0.8415770118373669E-01   0.3679397743936189E+00  -0.2053741981843503E-01
  -0.6991841220700704E-01   0.3684540934224411E+00   0.6560810458534496E-02
  -0.5405927460195926E-01   0.3669843277404485E+00   0.3352560792165913E-01
  -0.3643959834197352E-01   0.3637211718665605E+00   0.5923151466611129E-01
  -0.1767131565673893E-01   0.3590285154444250E+00   0.8306616815164911E-01
   0.1308367643135765E-02   0.3533272133365505E+00   0.1046964350369846E+00
   0.2068281559125889E-01   0.3472974249198345E+00   0.1232313346421182E+00
   0.3973208944604527E-01   0.3415143973718400E+00   0.1384535285984969E+00
   0.5782350383959059E-01   0.3365095314685529E+00   0.1502091822241263E+00
   0.7382240453738105E-01   0.3325762522731081E+00   0.1587277531422901E+00
   0.8727515555392243E-01   0.3300392816928620E+00   0.1639375970706094E+00
   0.1003241636595895E+00   0.3298042258520250E+00   0.1644099626049841E+00
   0.1056009487704888E+00   0.3299718389220913E+00   0.1640733028618588E+00
   0.1082627153765198E+00   0.3595561395048154E+00   0.1786023117967502E+00
   0.1099185573823026E+00   0.3613294807064086E+00   0.1749868841004574E+00
   0.1123373044156518E+00   0.3657879989357339E+00   0.1654646278494028E+00
   0.1088539808610694E+00   0.3709072299770447E+00   0.1536464447538749E+00
   0.1029064041064652E+00   0.3770405798080179E+00   0.1379123069663603E+00
   0.9423944850690966E-01   0.3835133017657742E+00   0.1187305799003107E+00
   0.8282458365876753E-01   0.3896738269180001E+00   0.9661113729705463E-01
   0.6908763560400615E-01   0.3949669222835278E+00   0.7197592331208792E-01
   0.5351844501260541E-01   0.3989004601180246E+00   0.4536326875764234E-01
   0.3724905497173533E-01   0.4011085825121553E+00   0.1706775526656385E-01
   0.2059471833706366E-01   0.4012908349230569E+00  -0.1204446103010422E-01
   0.3969573057436303E-02   0.3993611701824706E+00  -0.4111032699015663E-01
  -0.1225883061077542E-01   0.3954546817659117E+00  -0.6924592337583012E-01
  -0.2805647493354648E-01   0.3899612401446301E+00  -0.9544440486278911E-01
  -0.4342613524065193E-01   0.3834894841812039E+00  -0.1188074861159176E+00
  -0.5765651898041533E-01   0.3766434434758212E+00  -0.1389932362434437E+00
  -0.7090594915789970E-01   0.3702033462735098E+00  -0.1553347534927250E+00
  -0.8220080843436627E-01   0.3646626998054328E+00  -0.1679301003553641E+00
  -0.9183487802422068E-01   0.3606829915194705E+00  -0.1763155774834300E+00
  -0.1033487260014390E+00   0.3596380046575620E+00  -0.1784374087479339E+00
  -0.1082627153765199E+00   0.3595561395048154E+00  -0.1786023117967502E+00
  -0.1113889887277266E+00   0.3617035311491923E+00  -0.1742123956237187E+00
  -0.1175208823656806E+00   0.3670271720958805E+00  -0.1626974436739888E+00
  -0.1181286096548501E+00   0.3729494660315495E+00  -0.1486206547608104E+00
